SCHEMA,OBJECT_TYPE,OBJECT_NAME,COLUMN_NAME,PRIMARY_KEY,FOREIGN_KEY,UNIQUE_KEY,DATA_TYPE,NULLABLE,DEFAULT_VALUE,OBJECT_FULL_NAME
meta,VIEW,_U_V_IF_TF_OBJECT_v,SCHEMA,NO,NO,NO,nvarchar(256),YES,,cTrader.meta._U_V_IF_TF_OBJECT_v
meta,VIEW,_U_V_IF_TF_OBJECT_v,OBJECT_TYPE,NO,NO,NO,nvarchar(120),YES,,cTrader.meta._U_V_IF_TF_OBJECT_v
meta,VIEW,_U_V_IF_TF_OBJECT_v,OBJECT_NAME,NO,NO,NO,sysname,NO,,cTrader.meta._U_V_IF_TF_OBJECT_v
meta,VIEW,_U_V_IF_TF_OBJECT_v,COLUMN_NAME,NO,NO,NO,sysname,YES,,cTrader.meta._U_V_IF_TF_OBJECT_v
meta,VIEW,_U_V_IF_TF_OBJECT_v,PRIMARY_KEY,NO,NO,NO,varchar(3),NO,,cTrader.meta._U_V_IF_TF_OBJECT_v
meta,VIEW,_U_V_IF_TF_OBJECT_v,FOREIGN_KEY,NO,NO,NO,varchar(3),NO,,cTrader.meta._U_V_IF_TF_OBJECT_v
meta,VIEW,_U_V_IF_TF_OBJECT_v,UNIQUE_KEY,NO,NO,NO,varchar(3),NO,,cTrader.meta._U_V_IF_TF_OBJECT_v
meta,VIEW,_U_V_IF_TF_OBJECT_v,DATA_TYPE,NO,NO,NO,nvarchar(382),YES,,cTrader.meta._U_V_IF_TF_OBJECT_v
meta,VIEW,_U_V_IF_TF_OBJECT_v,NULLABLE,NO,NO,NO,varchar(3),NO,,cTrader.meta._U_V_IF_TF_OBJECT_v
meta,VIEW,_U_V_IF_TF_OBJECT_v,DEFAULT_VALUE,NO,NO,NO,nvarchar,NO,,cTrader.meta._U_V_IF_TF_OBJECT_v
trd,TABLE,account,ID,YES,NO,NO,int,NO,,cTrader.trd.account
trd,TABLE,account,accountNumber,NO,NO,YES,varchar(50),NO,,cTrader.trd.account
trd,TABLE,account,accountTypeID,NO,YES,NO,int,NO,,cTrader.trd.account
trd,TABLE,account,platformID,NO,YES,YES,int,NO,,cTrader.trd.account
trd,TABLE,account,brokerID,NO,YES,YES,int,NO,,cTrader.trd.account
trd,TABLE,account,clientID,NO,YES,NO,int,NO,,cTrader.trd.account
trd,TABLE,account,currencyID,NO,YES,NO,int,NO,,cTrader.trd.account
trd,TABLE,account,modifiedDate,NO,NO,NO,datetime,NO,(getdate()),cTrader.trd.account
trd,TABLE,accountType,ID,YES,NO,NO,int,NO,,cTrader.trd.accountType
trd,TABLE,accountType,typeCode,NO,NO,YES,varchar(20),NO,,cTrader.trd.accountType
trd,TABLE,accountType,typeName,NO,NO,NO,nvarchar(200),NO,,cTrader.trd.accountType
trd,TABLE,accountType,description,NO,NO,NO,nvarchar(1000),YES,,cTrader.trd.accountType
trd,TABLE,accountType,leverage,NO,NO,NO,"decimal(10,2)",YES,,cTrader.trd.accountType
trd,TABLE,accountType,minDeposit,NO,NO,NO,"decimal(18,2)",YES,,cTrader.trd.accountType
tms,TABLE,activeTickers,tickerJID,NO,YES,NO,int,YES,,cTrader.tms.activeTickers
tms,TABLE,activeTickers,isActive,NO,NO,NO,bit,YES,(NULL),cTrader.tms.activeTickers
tms,TABLE,activeTickers,brokerID,NO,YES,NO,int,YES,,cTrader.tms.activeTickers
tms,TABLE,activeTickers,modified,NO,NO,NO,datetime,YES,(getdate()),cTrader.tms.activeTickers
tms,VIEW,activeTickers_v,classCode,NO,NO,NO,varchar(20),NO,,cTrader.tms.activeTickers_v
tms,VIEW,activeTickers_v,ticker,NO,NO,NO,nvarchar(100),NO,,cTrader.tms.activeTickers_v
tms,VIEW,activeTickers_v,tickerID,NO,NO,NO,int,NO,,cTrader.tms.activeTickers_v
tms,VIEW,activeTickers_v,name,NO,NO,NO,nvarchar(200),NO,,cTrader.tms.activeTickers_v
tms,VIEW,activeTickers_v,lotSize,NO,NO,NO,"decimal(18,2)",NO,,cTrader.tms.activeTickers_v
tms,VIEW,activeTickers_v,isActive,NO,NO,NO,bit,YES,,cTrader.tms.activeTickers_v
ref,TABLE,assetClasses,ID,YES,NO,NO,int,NO,,cTrader.ref.assetClasses
ref,TABLE,assetClasses,clName,NO,NO,YES,nvarchar(200),NO,,cTrader.ref.assetClasses
ref,TABLE,assetClasses,clCode,NO,NO,YES,varchar(20),NO,,cTrader.ref.assetClasses
ref,TABLE,assetClasses,clDescription,NO,NO,NO,nvarchar(1000),YES,,cTrader.ref.assetClasses
ref,TABLE,assetMasterTable,ID,YES,NO,NO,int,NO,,cTrader.ref.assetMasterTable
ref,TABLE,assetMasterTable,ticker,NO,NO,YES,nvarchar(100),NO,,cTrader.ref.assetMasterTable
ref,TABLE,assetMasterTable,name,NO,NO,NO,nvarchar(200),NO,,cTrader.ref.assetMasterTable
ref,TABLE,assetMasterTable,unit,NO,NO,NO,nvarchar(40),NO,,cTrader.ref.assetMasterTable
ref,TABLE,assetMasterTable,lot_size,NO,NO,NO,"decimal(18,2)",NO,((100000)),cTrader.ref.assetMasterTable
ref,TABLE,assetMasterTable,pip_size,NO,NO,NO,"decimal(18,6)",NO,((0.0001)),cTrader.ref.assetMasterTable
ref,TABLE,assetMasterTable,created_date,NO,NO,NO,datetime,YES,(getdate()),cTrader.ref.assetMasterTable
ref,TABLE,assetMasterTable,assetClassID,NO,YES,NO,int,NO,,cTrader.ref.assetMasterTable
ref,TABLE,assetMasterTable,brokerID,NO,YES,NO,int,YES,,cTrader.ref.assetMasterTable
tms,TABLE,bars,ID,YES,NO,NO,bigint,NO,,cTrader.tms.bars
tms,TABLE,bars,TickerJID,NO,YES,YES,int,NO,,cTrader.tms.bars
tms,TABLE,bars,barTime,NO,NO,YES,datetime,NO,,cTrader.tms.bars
tms,TABLE,bars,timeframeID,NO,YES,YES,int,NO,,cTrader.tms.bars
tms,TABLE,bars,openValue,NO,NO,NO,float,NO,,cTrader.tms.bars
tms,TABLE,bars,closeValue,NO,NO,NO,float,NO,,cTrader.tms.bars
tms,TABLE,bars,highValue,NO,NO,NO,float,NO,,cTrader.tms.bars
tms,TABLE,bars,lowValue,NO,NO,NO,float,NO,,cTrader.tms.bars
tms,TABLE,bars,sourceID,NO,YES,NO,int,NO,,cTrader.tms.bars
trd,TABLE,brokers,ID,YES,NO,NO,int,NO,,cTrader.trd.brokers
trd,TABLE,brokers,brokerCode,NO,NO,YES,varchar(20),NO,,cTrader.trd.brokers
trd,TABLE,brokers,brokerName,NO,NO,NO,nvarchar(200),NO,,cTrader.trd.brokers
trd,TABLE,brokers,email,NO,NO,YES,nvarchar(510),NO,,cTrader.trd.brokers
trd,TABLE,brokers,phone,NO,NO,NO,nvarchar(100),YES,,cTrader.trd.brokers
trd,TABLE,brokers,website,NO,NO,NO,nvarchar(510),YES,,cTrader.trd.brokers
algo,TABLE,cBot,ID,YES,NO,NO,int,NO,,cTrader.algo.cBot
algo,TABLE,cBot,cBotTypeID,NO,YES,NO,int,NO,,cTrader.algo.cBot
algo,TABLE,cBot,modified,NO,NO,NO,datetime,YES,(getdate()),cTrader.algo.cBot
algo,TABLE,cBotType,ID,YES,NO,NO,int,NO,,cTrader.algo.cBotType
algo,TABLE,cBotType,cBotTypeName,NO,NO,YES,nvarchar(50),NO,,cTrader.algo.cBotType
algo,TABLE,cBotType,typeDescription,NO,NO,NO,nvarchar(510),YES,,cTrader.algo.cBotType
algo,TABLE,cBotType,platformID,NO,YES,YES,int,NO,,cTrader.algo.cBotType
trd,TABLE,client,ID,YES,NO,NO,int,NO,,cTrader.trd.client
trd,TABLE,client,clientCode,NO,NO,YES,varchar(20),NO,,cTrader.trd.client
trd,TABLE,client,firstName,NO,NO,NO,nvarchar(200),NO,,cTrader.trd.client
trd,TABLE,client,lastName,NO,NO,NO,nvarchar(200),NO,,cTrader.trd.client
trd,TABLE,client,email,NO,NO,YES,nvarchar(510),NO,,cTrader.trd.client
trd,TABLE,client,phone,NO,NO,NO,nvarchar(100),YES,,cTrader.trd.client
algo,TABLE,ConfigurationSets,Id,YES,NO,NO,int,NO,,cTrader.algo.ConfigurationSets
algo,TABLE,ConfigurationSets,ParameterSetId,NO,YES,NO,int,NO,,cTrader.algo.ConfigurationSets
algo,TABLE,ConfigurationSets,ParameterValuesJson,NO,NO,NO,nvarchar,NO,,cTrader.algo.ConfigurationSets
algo,TABLE,ConfigurationSets,CreatedAt,NO,NO,NO,datetime,YES,(getdate()),cTrader.algo.ConfigurationSets
algo,TABLE,ConfigurationSets,hashForSet,NO,NO,NO,varbinary,YES,,cTrader.algo.ConfigurationSets
trd,TABLE,currency,ID,YES,NO,NO,int,NO,,cTrader.trd.currency
trd,TABLE,currency,currencyCode,NO,NO,YES,char(3),NO,,cTrader.trd.currency
trd,TABLE,currency,currencyCode,NO,NO,YES,char(3),NO,,cTrader.trd.currency
trd,TABLE,currency,currencyName,NO,NO,NO,nvarchar(100),NO,,cTrader.trd.currency
tms,TABLE,EMA,ID,YES,NO,NO,bigint,NO,,cTrader.tms.EMA
tms,TABLE,EMA,BarID,NO,YES,YES,bigint,NO,,cTrader.tms.EMA
tms,TABLE,EMA,TickerJID,NO,YES,NO,int,NO,,cTrader.tms.EMA
tms,TABLE,EMA,BarTime,NO,NO,NO,datetime,NO,,cTrader.tms.EMA
tms,TABLE,EMA,TimeFrameID,NO,NO,NO,int,NO,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_5_SHORT,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_9_MACD_SIGNAL,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_12_MACD_FAST,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_20_SHORT,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_26_MACD_SLOW,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_50_MEDIUM,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_100_LONG,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_200_LONG,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_21_FIBO,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_55_FIBO,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_144_FIBO,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,EMA_233_FIBO,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA,CreatedDate,NO,NO,NO,datetime,YES,(getdate()),cTrader.tms.EMA
tms,TABLE,EMA,EMA_8_SHORT,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA
tms,TABLE,EMA_test,ID,YES,NO,NO,bigint,NO,,cTrader.tms.EMA_test
tms,TABLE,EMA_test,BarID,NO,NO,NO,bigint,NO,,cTrader.tms.EMA_test
tms,TABLE,EMA_test,TickerJID,NO,NO,NO,int,NO,,cTrader.tms.EMA_test
tms,TABLE,EMA_test,BarTime,NO,NO,NO,datetime,NO,,cTrader.tms.EMA_test
tms,TABLE,EMA_test,TimeFrameID,NO,NO,NO,int,NO,,cTrader.tms.EMA_test
tms,TABLE,EMA_test,EMA_8_SHORT,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA_test
tms,TABLE,EMA_test,CreatedDate,NO,NO,NO,datetime,YES,,cTrader.tms.EMA_test
tms,TABLE,EMA_testing,ID,YES,NO,NO,bigint,NO,,cTrader.tms.EMA_testing
tms,TABLE,EMA_testing,BarID,NO,NO,NO,bigint,NO,,cTrader.tms.EMA_testing
tms,TABLE,EMA_testing,TickerJID,NO,NO,NO,int,NO,,cTrader.tms.EMA_testing
tms,TABLE,EMA_testing,BarTime,NO,NO,NO,datetime,NO,,cTrader.tms.EMA_testing
tms,TABLE,EMA_testing,TimeFrameID,NO,NO,NO,int,NO,,cTrader.tms.EMA_testing
tms,TABLE,EMA_testing,EMA_5_SHORT,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA_testing
tms,TABLE,EMA_testing,EMA_9_MACD_SIGNAL,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA_testing
tms,TABLE,EMA_testing,EMA_20_SHORT,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA_testing
tms,TABLE,EMA_testing,EMA_50_MEDIUM,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.EMA_testing
tms,TABLE,EMA_testing,CreatedDate,NO,NO,NO,datetime,YES,(getdate()),cTrader.tms.EMA_testing
fin,TABLE,equity,ID,YES,NO,NO,int,NO,,cTrader.fin.equity
fin,TABLE,equity,accountID,NO,YES,NO,int,NO,,cTrader.fin.equity
fin,TABLE,equity,amount,NO,NO,NO,money,NO,,cTrader.fin.equity
fin,TABLE,equity,equityDate,NO,NO,NO,datetime,NO,(getdate()),cTrader.fin.equity
fin,TABLE,equity,marginUsed,NO,NO,NO,money,YES,,cTrader.fin.equity
fin,TABLE,equity,marginFree,NO,NO,NO,money,YES,,cTrader.fin.equity
fin,TABLE,equity,marginLevel,NO,NO,NO,"numeric(18,6)",YES,,cTrader.fin.equity
fin,VIEW,EquityProfitView_10min,AccountNumber,NO,NO,NO,varchar(50),NO,,cTrader.fin.EquityProfitView_10min
fin,VIEW,EquityProfitView_10min,BrokerName,NO,NO,NO,nvarchar(200),NO,,cTrader.fin.EquityProfitView_10min
fin,VIEW,EquityProfitView_10min,IntervalEnd,NO,NO,NO,nvarchar(8000),YES,,cTrader.fin.EquityProfitView_10min
fin,VIEW,EquityProfitView_10min,Equity,NO,NO,NO,money,NO,,cTrader.fin.EquityProfitView_10min
fin,VIEW,EquityProfitView_10min,MarginUsed,NO,NO,NO,money,YES,,cTrader.fin.EquityProfitView_10min
fin,VIEW,EquityProfitView_10min,MarginFree,NO,NO,NO,money,YES,,cTrader.fin.EquityProfitView_10min
fin,VIEW,EquityProfitView_10min,MarginLevel,NO,NO,NO,"numeric(18,6)",YES,,cTrader.fin.EquityProfitView_10min
fin,VIEW,EquityProfitView_10min,TotalNetProfit,NO,NO,NO,money,NO,,cTrader.fin.EquityProfitView_10min
fin,VIEW,EquityProfitView_10min,TotalGrossProfit,NO,NO,NO,money,NO,,cTrader.fin.EquityProfitView_10min
fin,VIEW,EquityProfitView_10min,ActivePositions,NO,NO,NO,int,NO,,cTrader.fin.EquityProfitView_10min
tms,TABLE-VALUED FUNCTION,fn_activeTickersTable,classCode,NO,NO,NO,varchar(20),NO,,cTrader.tms.fn_activeTickersTable
tms,TABLE-VALUED FUNCTION,fn_activeTickersTable,ticker,NO,NO,NO,nvarchar(100),NO,,cTrader.tms.fn_activeTickersTable
tms,TABLE-VALUED FUNCTION,fn_activeTickersTable,tickerID,NO,NO,NO,int,NO,,cTrader.tms.fn_activeTickersTable
tms,TABLE-VALUED FUNCTION,fn_activeTickersTable,name,NO,NO,NO,nvarchar(200),NO,,cTrader.tms.fn_activeTickersTable
tms,TABLE-VALUED FUNCTION,fn_activeTickersTable,lotSize,NO,NO,NO,"decimal(18,2)",NO,,cTrader.tms.fn_activeTickersTable
tms,TABLE-VALUED FUNCTION,fn_activeTickersTable,isActive,NO,NO,NO,bit,YES,,cTrader.tms.fn_activeTickersTable
tms,TABLE-VALUED FUNCTION,fn_CalculateEMA_ForGroup,BarTime,NO,NO,NO,datetime,YES,,cTrader.tms.fn_CalculateEMA_ForGroup
tms,TABLE-VALUED FUNCTION,fn_CalculateEMA_ForGroup,CloseValue,NO,NO,NO,float,YES,,cTrader.tms.fn_CalculateEMA_ForGroup
tms,TABLE-VALUED FUNCTION,fn_CalculateEMA_ForGroup,EMA9,NO,NO,NO,"decimal(18,5)",YES,,cTrader.tms.fn_CalculateEMA_ForGroup
tms,TABLE-VALUED FUNCTION,fn_EMA_ForGroup,rn,NO,NO,NO,bigint,YES,,cTrader.tms.fn_EMA_ForGroup
tms,TABLE-VALUED FUNCTION,fn_EMA_ForGroup,BarID,NO,NO,NO,bigint,YES,,cTrader.tms.fn_EMA_ForGroup
tms,TABLE-VALUED FUNCTION,fn_EMA_ForGroup,BarTime,NO,NO,NO,datetime,YES,,cTrader.tms.fn_EMA_ForGroup
tms,TABLE-VALUED FUNCTION,fn_EMA_ForGroup,CloseValue,NO,NO,NO,float,YES,,cTrader.tms.fn_EMA_ForGroup
tms,TABLE-VALUED FUNCTION,fn_EMA_ForGroup,EMA9,NO,NO,NO,"decimal(18,5)",YES,,cTrader.tms.fn_EMA_ForGroup
algo,TABLE-VALUED FUNCTION,fn_GetCurrentSignals,trading_signal,NO,NO,NO,varchar(4),YES,,cTrader.algo.fn_GetCurrentSignals
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,config_id,NO,NO,NO,int,NO,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,ticker,NO,NO,NO,nvarchar(8000),YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,ticker_jid,NO,NO,NO,int,YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,timeframe_signal_id,NO,NO,NO,int,YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,timeframe_confirmation_id,NO,NO,NO,int,YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,timeframe_trend_id,NO,NO,NO,int,YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,open_volume,NO,NO,NO,"decimal(18,4)",YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,trading_close_utc,NO,NO,NO,time,YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,trading_start_utc,NO,NO,NO,time,YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,broker_id,NO,NO,NO,int,YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,platform_id,NO,NO,NO,int,YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,max_position_checks,NO,NO,NO,int,YES,,cTrader.algo.fn_GetStrategyConfiguration
algo,TABLE-VALUED FUNCTION,fn_GetStrategyConfiguration,check_interval_seconds,NO,NO,NO,int,YES,,cTrader.algo.fn_GetStrategyConfiguration
trd,VIEW,forSignalPositions_v,ID,NO,NO,NO,int,NO,,cTrader.trd.forSignalPositions_v
trd,VIEW,forSignalPositions_v,orderUUID,NO,NO,NO,uniqueidentifier,YES,,cTrader.trd.forSignalPositions_v
trd,VIEW,forSignalPositions_v,tradeType,NO,NO,NO,varchar(8),NO,,cTrader.trd.forSignalPositions_v
trd,VIEW,forSignalPositions_v,ticker,NO,NO,NO,nvarchar(100),NO,,cTrader.trd.forSignalPositions_v
trd,VIEW,forSignalPositions_v,direction,NO,NO,NO,char(4),NO,,cTrader.trd.forSignalPositions_v
trd,VIEW,forSignalPositions_v,entryPrice,NO,NO,NO,"numeric(18,6)",NO,,cTrader.trd.forSignalPositions_v
trd,VIEW,forSignalPositions_v,createdTime,NO,NO,NO,datetime,NO,,cTrader.trd.forSignalPositions_v
trd,VIEW,forSignalPositions_v,volume,NO,NO,NO,"decimal(18,2)",NO,,cTrader.trd.forSignalPositions_v
trd,VIEW,forSignalPositions_v,margin,NO,NO,NO,"decimal(18,2)",NO,,cTrader.trd.forSignalPositions_v
algo,TABLE-VALUED FUNCTION,getStrategyParameters,Parameter,NO,NO,NO,nvarchar(8000),NO,,cTrader.algo.getStrategyParameters
algo,TABLE-VALUED FUNCTION,getStrategyParameters,Value,NO,NO,NO,nvarchar(8000),YES,,cTrader.algo.getStrategyParameters
algo,TABLE-VALUED FUNCTION,getStrategyParameters,Display Name,NO,NO,NO,nvarchar(8000),YES,,cTrader.algo.getStrategyParameters
algo,TABLE-VALUED FUNCTION,getStrategyParameters,Description,NO,NO,NO,nvarchar(8000),YES,,cTrader.algo.getStrategyParameters
tms,TABLE,Indicators_Momentum,ID,YES,YES,NO,bigint,NO,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,ID,YES,YES,NO,bigint,NO,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,TickerJID,NO,YES,YES,int,NO,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,BarTime,NO,NO,YES,datetime2,NO,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,TimeFrameID,NO,YES,YES,int,NO,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,SourceID,NO,YES,NO,int,NO,((1)),cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,RSI_14,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,RSI_7,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,RSI_21,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,RSI_ZScore,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,RSI_Percentile,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,RSI_Slope_5,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,Stoch_K_14,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,Stoch_D_14,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,Stoch_Slope,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,ROC_14,NO,NO,NO,"decimal(12,6)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,ROC_7,NO,NO,NO,"decimal(12,6)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,Momentum_Score,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,Overbought_Flag,NO,NO,NO,bit,YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,Oversold_Flag,NO,NO,NO,bit,YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,BatchID,NO,NO,NO,uniqueidentifier,YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,CalculationTimeMS,NO,NO,NO,int,YES,,cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,CreatedDate,NO,NO,NO,datetime2,YES,(sysdatetime()),cTrader.tms.Indicators_Momentum
tms,TABLE,Indicators_Momentum,ModifiedDate,NO,NO,NO,datetime2,YES,,cTrader.tms.Indicators_Momentum
tms,VIEW,indicatorsCount,BARS_rowsCount,NO,NO,NO,int,YES,,cTrader.tms.indicatorsCount
tms,VIEW,indicatorsCount,EMA_rowsCount,NO,NO,NO,int,YES,,cTrader.tms.indicatorsCount
tms,VIEW,indicatorsCount,MA_rowsCount,NO,NO,NO,int,YES,,cTrader.tms.indicatorsCount
tms,VIEW,indicatorsCount,Momentum_rowsCount,NO,NO,NO,int,YES,,cTrader.tms.indicatorsCount
trd,VIEW,lastBars_v,barTime,NO,NO,NO,datetime,NO,,cTrader.trd.lastBars_v
trd,VIEW,lastBars_v,openValue,NO,NO,NO,float,NO,,cTrader.trd.lastBars_v
trd,VIEW,lastBars_v,highValue,NO,NO,NO,float,NO,,cTrader.trd.lastBars_v
trd,VIEW,lastBars_v,lowValue,NO,NO,NO,float,NO,,cTrader.trd.lastBars_v
trd,VIEW,lastBars_v,closeValue,NO,NO,NO,float,NO,,cTrader.trd.lastBars_v
tms,TABLE,logsJob_FullRecalculation,LogID,YES,NO,NO,int,NO,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,JobRunID,NO,NO,NO,uniqueidentifier,NO,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,JobStepID,NO,NO,NO,int,NO,((1)),cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,StepName,NO,NO,NO,nvarchar(200),NO,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,TableName,NO,NO,NO,nvarchar(200),YES,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,RowsProcessed,NO,NO,NO,int,YES,((0)),cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,DurationMs,NO,NO,NO,int,YES,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,CPU_Time_ms,NO,NO,NO,int,YES,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,Logical_Reads,NO,NO,NO,int,YES,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,Physical_Reads,NO,NO,NO,int,YES,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,Writes,NO,NO,NO,int,YES,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,Memory_KB,NO,NO,NO,int,YES,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,Status,NO,NO,NO,nvarchar(100),NO,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,ErrorMessage,NO,NO,NO,nvarchar,YES,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,AdditionalInfo,NO,NO,NO,xml,YES,,cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_FullRecalculation,CreatedDate,NO,NO,NO,datetime,NO,(getdate()),cTrader.tms.logsJob_FullRecalculation
tms,TABLE,logsJob_processIndicators,LogID,YES,NO,NO,int,NO,,cTrader.tms.logsJob_processIndicators
tms,TABLE,logsJob_processIndicators,RunTime,NO,NO,NO,datetime,YES,(getdate()),cTrader.tms.logsJob_processIndicators
tms,TABLE,logsJob_processIndicators,JobName,NO,NO,NO,varchar(100),YES,('processIndicators'),cTrader.tms.logsJob_processIndicators
tms,TABLE,logsJob_processIndicators,StepName,NO,NO,NO,varchar(100),YES,,cTrader.tms.logsJob_processIndicators
tms,TABLE,logsJob_processIndicators,ProcedureName,NO,NO,NO,varchar(100),YES,,cTrader.tms.logsJob_processIndicators
tms,TABLE,logsJob_processIndicators,RowsProcessed,NO,NO,NO,int,YES,,cTrader.tms.logsJob_processIndicators
tms,TABLE,logsJob_processIndicators,Status,NO,NO,NO,varchar(20),YES,,cTrader.tms.logsJob_processIndicators
