Symbol,unit,lot_size,pip_size,Digits,LotSize,PipSize,VolumeInUnitsMin,VolumeInUnitsMax,VolumeInUnitsStep,Spread,TickSize,TickValue,SwapLong,SwapShort
LOGI.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.07000000000000739,0.01,0.01,-6.23,1.08
LOW.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.05000000000001137,0.01,0.01,-6.23,1.13
LCID.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999999787,0.01,0.01,-6.23,0.93
LULU.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.1799999999999784,0.01,0.01,-6.23,1.08
LUMN.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999999787,0.01,0.01,-6.23,1.08
LYFT.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.019999999999999574,0.01,0.01,-6.23,1.08
LYB.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.060000000000002274,0.01,0.01,-6.23,1.13
MTB.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.7299999999999898,0.01,0.01,-6.23,1.13
MGM.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.01999999999999602,0.01,0.01,-6.23,1.13
MSCI.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.8700000000000045,0.01,0.01,-6.23,1.13
MPC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.06999999999999318,0.01,0.01,-6.23,1.08
MKTX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.6899999999999977,0.01,0.01,-6.23,1.13
MAR.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.21999999999997044,0.01,0.01,-6.23,1.13
VAC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.0799999999999983,0.01,0.01,-6.23,1.03
MMC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.0800000000000125,0.01,0.01,-6.23,1.13
MLM.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,3.0299999999999727,0.01,0.01,-6.23,1.13
MAS.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.04999999999999716,0.01,0.01,-6.23,1.13
MAT.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.00999999999999801,0.01,0.01,-6.23,1.08
MKC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000005116,0.01,0.01,-6.23,1.13
MCK.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,4.7999999999999545,0.01,0.01,-6.23,1.13
MDT.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.10999999999999943,0.01,0.01,-6.23,1.13
MELI.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,1.7699999999999818,0.01,0.01,-6.23,1.13
MRK.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.030000000000001137,0.01,0.01,-6.23,1.13
MET.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.029999999999986926,0.01,0.01,-6.23,1.13
MTD.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,7.240000000000009,0.01,0.01,-6.23,1.08
MSTR.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.10999999999998522,0.01,0.01,-6.23,0.23
MCHP.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.28000000000000114,0.01,0.01,-6.23,1.03
MU.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.12999999999999545,0.01,0.01,-6.23,1.03
MAA.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.30000000000001137,0.01,0.01,-6.23,1.13
MHK.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.07000000000000739,0.01,0.01,-6.23,1.13
TAP.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.13000000000000256,0.01,0.01,-6.23,1.13
MDLZ.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.020000000000003126,0.01,0.01,-6.23,1.13
MNST.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.09000000000000341,0.01,0.01,-6.23,1.13
MCO.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.2900000000000773,0.01,0.01,-6.23,1.13
MS.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.06999999999999318,0.01,0.01,-6.23,1.13
MORN.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.9899999999999807,0.01,0.01,-6.23,1.08
MSI.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.17999999999994998,0.01,0.01,-6.23,1.13
NIO.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999999787,0.01,0.01,-6.23,1.03
NOV.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000001563,0.01,0.01,-6.23,1.08
NRG.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.8100000000000023,0.01,0.01,-6.23,1.08
NVR.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,35.22999999999956,0.01,0.01,-6.23,1.13
NNOX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000000231,0.01,0.01,-6.23,0.23
NDAQ.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.030000000000001137,0.01,0.01,-6.23,1.13
NTAP.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.28999999999999204,0.01,0.01,-6.23,1.08
NWL.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000000231,0.01,0.01,-6.23,1.03
NEM.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.21999999999999886,0.01,0.01,-6.23,1.08
NWSA.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.00999999999999801,0.01,0.01,-6.23,1.13
NWS.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.16000000000000014,0.01,0.01,-6.23,1.13
NEE.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.01999999999999602,0.01,0.01,-6.23,1.13
NI.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.00999999999999801,0.01,0.01,-6.23,1.13
NOK.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999999787,0.01,0.01,-6.23,1.08
NSC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.3499999999999659,0.01,0.01,-6.23,0.93
NTRS.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.6299999999999955,0.01,0.01,-6.23,1.13
NOC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.5199999999999818,0.01,0.01,-6.23,1.13
NCLH.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.00999999999999801,0.01,0.01,-6.23,1.08
NVAX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999999787,0.01,0.01,-6.23,0.23
NUE.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.5,0.01,0.01,-6.23,1.13
ORLY.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.12000000000000455,0.01,0.01,-6.23,1.13
OKE.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.060000000000002274,0.01,0.01,-6.23,1.13
OXY.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.00999999999999801,0.01,0.01,-6.23,1.08
ODFL.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.18000000000000682,0.01,0.01,-6.23,1.13
OMC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.01999999999999602,0.01,0.01,-6.23,1.13
OTIS.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.04000000000000625,0.01,0.01,-6.23,1.13
PCAR.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.4000000000000057,0.01,0.01,-6.23,1.13
PNC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.35000000000002274,0.01,0.01,-6.23,1.13
PPG.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.21000000000000796,0.01,0.01,-6.23,1.13
PPL.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.00999999999999801,0.01,0.01,-6.23,1.13
PKG.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.2599999999999909,0.01,0.01,-6.23,1.13
PH.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,2.1100000000000136,0.01,0.01,-6.23,1.13
PAYX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.18999999999999773,0.01,0.01,-6.23,1.13
PAYC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.060000000000002274,0.01,0.01,-6.23,1.13
PNR.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.3400000000000034,0.01,0.01,-6.23,1.13
PEP.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.1699999999999875,0.01,0.01,-6.23,1.13
PRGO.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999999787,0.01,0.01,-6.23,1.03
PM.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.040000000000020464,0.01,0.01,-6.23,1.13
PSX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.0799999999999983,0.01,0.01,-6.23,1.08
PNW.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.04000000000000625,0.01,0.01,-6.23,1.13
PINS.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.00999999999999801,0.01,0.01,-6.23,1.08
POOL.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.6599999999999966,0.01,0.01,-6.23,1.13
PFG.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.10999999999999943,0.01,0.01,-6.23,1.13
PGR.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.4099999999999966,0.01,0.01,-6.23,1.13
PLD.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.30000000000001137,0.01,0.01,-6.23,1.13
PRU.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.2600000000000051,0.01,0.01,-6.23,1.13
PEG.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.04999999999999716,0.01,0.01,-6.23,1.13
RIVN.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000001563,0.01,0.01,-6.23,0.93
HOOD.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.19000000000001194,0.01,0.01,-6.23,1.03
RKLB.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.060000000000002274,0.01,0.01,-6.23,1.23
ROKU.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.3199999999999932,0.01,0.01,-6.23,1.08
SLB.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000005116,0.01,0.01,-6.23,1.03
STNE.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.019999999999999574,0.01,0.01,-6.23,1.13
SE.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.20000000000000284,0.01,0.01,-6.23,1.08
SNOW.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.20000000000001705,0.01,0.01,-6.23,1.08
SBUX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.10999999999999943,0.01,0.01,-6.23,1.08
TXN.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.37999999999999545,0.01,0.01,-6.23,1.08
BK.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.030000000000001137,0.01,0.01,-6.23,1.13
CLX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.06999999999999318,0.01,0.01,-6.23,1.13
KO.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000005116,0.01,0.01,-6.23,1.13
COO.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.23999999999999488,0.01,0.01,-6.23,1.13
HSY.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.7199999999999989,0.01,0.01,-6.23,1.13
HD.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.39999999999997726,0.01,0.01,-6.23,1.13
MOS.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000001563,0.01,0.01,-6.23,1.13
TMO.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.8400000000000318,0.01,0.01,-6.23,1.13
TLRY.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.030000000000001137,0.01,0.01,-6.23,0.23
PATH.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000001563,0.01,0.01,-6.23,0.93
USB.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.00999999999999801,0.01,0.01,-6.23,1.13
UNG.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.019999999999999574,0.01,0.01,-6.23,1.23
UAA.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999999787,0.01,0.01,-6.23,1.03
UA.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999999787,0.01,0.01,-6.23,1.03
UNP.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.44999999999998863,0.01,0.01,-6.23,1.13
UNH.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.35000000000002274,0.01,0.01,-6.23,1.03
UPS.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.04000000000000625,0.01,0.01,-6.23,1.13
USO.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999990905,0.01,0.01,-6.23,1.23
UPST.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.0899999999999963,0.01,0.01,-6.23,0.73
VZ.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.00999999999999801,0.01,0.01,-6.23,1.13
VRTX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,1.3899999999999864,0.01,0.01,-6.23,1.08
GWW.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,5.1400000000001,0.01,0.01,-6.23,1.13
XPEV.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.019999999999999574,0.01,0.01,-6.23,1.03
WFC.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.01999999999999602,0.01,0.01,-6.23,1.13
WIX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.1699999999999875,0.01,0.01,-6.23,1.03
XRX.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.010000000000000231,0.01,0.01,-6.23,0.73
YELP.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.08999999999999986,0.01,0.01,-6.23,1.03
YUM.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.6599999999999966,0.01,0.01,-6.23,1.13
SMCI.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.019999999999999574,0.01,0.01,-6.23,0.73
GTM.US,USD,1,0.1,2,1,0.1,0.1,250,0.1,0.009999999999999787,0.01,0.01,-6.23,1.23
NOW.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.030000000000001137,0.01,0.01,-6.23,1.08
SPGI.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,1.419999999999959,0.01,0.01,-6.23,1.13
SYK.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.2599999999999909,0.01,0.01,-6.23,1.13
RTX.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.25,0.01,0.01,-6.23,1.13
TJX.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.01999999999998181,0.01,0.01,-6.23,1.13
REGN.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.8500000000000227,0.01,0.01,-6.23,1.08
BX.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.05000000000001137,0.01,0.01,-6.23,1.13
FISV.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.03999999999999204,0.01,0.01,-6.23,1.23
KKR.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.4900000000000091,0.01,0.01,-6.23,1.08
SNPS.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.4600000000000364,0.01,0.01,-6.23,1.03
WM.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.5,0.01,0.01,-6.23,1.13
WDAY.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.8900000000000148,0.01,0.01,-6.23,1.13
SHW.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.5500000000000114,0.01,0.01,-6.23,1.13
CRWD.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.2799999999999727,0.01,0.01,-6.23,1.03
SO.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.01999999999999602,0.01,0.01,-6.23,1.13
TGT.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.06999999999999318,0.01,0.01,-6.23,1.13
APO.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.040000000000020464,0.01,0.01,-6.23,1.08
TDG.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.8600000000001273,0.01,0.01,-6.23,1.13
DELL.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.04999999999998295,0.01,0.01,-6.23,1.08
ROP.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,1.839999999999975,0.01,0.01,-6.23,1.13
MRVL.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.04999999999999716,0.01,0.01,-6.23,1.03
SPG.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.05000000000001137,0.01,0.01,-6.23,1.13
WELL.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.6500000000000057,0.01,0.01,-6.23,1.13
TRV.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.5599999999999454,0.01,0.01,-6.23,1.13
PSA.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.18999999999999773,0.01,0.01,-6.23,1.13
ROST.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.6200000000000045,0.01,0.01,-6.23,1.13
TFC.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.01999999999999602,0.01,0.01,-6.23,1.13
VLO.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.15000000000000568,0.01,0.01,-6.23,1.08
COR.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.5,0.01,0.01,-6.23,1.13
SRE.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.25,0.01,0.01,-6.23,1.13
URI.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,1.0699999999999363,0.01,0.01,-6.23,1.13
IBKR.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.3299999999999983,0.01,0.01,-6.23,1.08
O.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.030000000000001137,0.01,0.01,-6.23,1.13
TTD.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.01999999999999602,0.01,0.01,-6.23,0.93
KDP.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.010000000000001563,0.01,0.01,-6.23,1.13
DDOG.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.12999999999999545,0.01,0.01,-6.23,1.08
CEG.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,1.490000000000009,0.01,0.01,-6.23,1.08
PCG.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.009999999999999787,0.01,0.01,-6.23,0.23
WMB.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.20000000000000284,0.01,0.01,-6.23,1.13
SYY.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.20999999999999375,0.01,0.01,-6.23,1.13
GEHC.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.20999999999999375,0.01,0.01,-6.23,1.08
KVUE.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.010000000000001563,0.01,0.01,-6.23,0.93
VRSK.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.7199999999999989,0.01,0.01,-6.23,1.13
MPWR.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,9,0.01,0.01,-6.23,1.03
VMC.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.6899999999999977,0.01,0.01,-6.23,1.13
ON.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.25,0.01,0.01,-6.23,1.03
MDB.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.21000000000003638,0.01,0.01,-6.23,1.03
NET.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.4399999999999977,0.01,0.01,-6.23,1.08
CSGP.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.20000000000000284,0.01,0.01,-6.23,1.13
XEL.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.14000000000000057,0.01,0.01,-6.23,1.13
ROK.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,1.1100000000000136,0.01,0.01,-6.23,1.13
FICO.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,1.8200000000001637,0.01,0.01,-6.23,1.08
HUBS.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,2.4499999999999886,0.01,0.01,-6.23,1.08
PWR.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,1.990000000000009,0.01,0.01,-6.23,1.13
VICI.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.010000000000001563,0.01,0.01,-6.23,1.13
XYL.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.09000000000000341,0.01,0.01,-6.23,1.13
RCL.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.22999999999996135,0.01,0.01,-6.23,1.03
DD.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.03999999999999915,0.01,0.01,-6.23,1.08
WST.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,2.5,0.01,0.01,-6.23,1.08
TTWO.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.22999999999998977,0.01,0.01,-6.23,1.13
ZBH.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.09000000000000341,0.01,0.01,-6.23,1.13
ULTA.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.75,0.01,0.01,-6.23,1.13
RJF.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.06999999999999318,0.01,0.01,-6.23,1.13
WEC.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.37999999999999545,0.01,0.01,-6.23,1.13
TROW.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.0799999999999983,0.01,0.01,-6.23,1.13
WY.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.010000000000001563,0.01,0.01,-6.23,1.13
VRT.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.12000000000000455,0.01,0.01,-6.23,1.03
WAB.US,USD,1,0.1,2,1,0.1,0.1,500,0.1,0.6399999999999864,0.01,0.01,-6.23,1.13
